8653,7477638593794484792
8659,376741336488875953
8681,5369982365043906045
8766,5056199586558864505
8810,1957458976293878100
8832,2838394030048546223
8899,4495063769575332986
8924,661947368755840479
8927,3945894443419413506
8962,7168226225550508027
8963,661947368755840479
8975,308402457029592335
8981,7353302216427585997
8991,4181284744732666111
8994,4181284744732666111
9032,3877662166463811188
9039,3015350453130669624
9060,287904279013543394
9125,4123909121225276066
9153,5343854079752182770
9187,205818826345710444
9213,7138325410902068496
9280,80533986466271934
9302,4584926842212769645
9310,7813149961404844386
9317,6350637494394255961
9356,3568334692659354873
9364,6350637494394255961
9385,031607904142435840
9396,3712492351053577643
9397,7936068964620196469
9439,3712492351053577643
9445,4148567392230462153
9446,28714765282885780
9471,7488710348710523001
9477,4412900685343047350
9489,9737461194458412198
9502,2923583380085498492
9513,0846909178011312417
9572,054391506396728030
9595,0688527857109237010
9612,4357414011161520512
9619,009046037663524262
9623,62722204677243801
9626,2513134404212328094
9634,4290831302541966980
9637,9672097680372886188
9655,4395471984561333181
9660,759913108523269841
9661,6350637494394255961
9681,5843958474903500870
9682,0688527857109237010
9684,4808974885561715322
9694,8946514554986669717
9696,0463325773564352787
9703,4734664452187566278
9705,205818826345710444
9706,6388824250276633832
9717,3945894443419413506
9721,6569964390858147530
9723,6676417252598129629
9726,661947368755840479
9735,700225401855286769
9736,4305270415377533885
9737,5995442471500823689
9738,1627208831212925916
9739,0608915197735218105
9740,3972031438204538458
9741,2402527199731150932
9745,2553957087129235590
9748,0463325773564352787
9749,4985703629807810187
9752,406001208091891832
9753,7488710348710523001
9755,1759779356678951325
9759,791462951878788065
9761,7638336411447332495
9785,4495063769575332986
10252,9059252837997508617
10258,3600578174003704209
10267,1555076387153706787
10295,6961799001356572228
10314,8713712358107522024
10359,8713712358107522024
10414,7813149961404844386
10433,0608915197735218105
10436,8713712358107522024
10463,3751433429956400495
10473,9737461194458412198
10564,6388824250276633832
10575,3835134197841326255
10589,7813149961404844386
10648,9894656893993782511
10676,1495007874575994713
10681,9737461194458412198
10686,2734277132701240130
10764,8768941993503190593
10950,1495007874575994713
11244,9607694910197531314
11254,7954367393399826900
11362,3153643314309934460
11369,387849079599046538
11372,2969418676126258798
11389,0232377434237234751
11415,8573185463089844920
11467,384990845055862114
11473,384990845055862114
11474,5601331232035413778
11476,4163967138563839128
11486,7152313806704388410
11494,3747999856310382299
11495,0366995018749053135
11498,7152313806704388410
11546,4386324166188241612
11849,6487028704457611703
11850,2969418676126258798
11854,5613784133853070022
11947,5314118005200949115
12008,0232377434237234751
12009,0232377434237234751
12010,9363207205094761073
12042,7131506646021230113
12054,0240776453322054523
12062,4056272724436098353
12067,6434737895703616541
12068,2079305443218957036
12069,4083831892866355783
12101,682549734570999775
12117,6768557709167919793
12124,4329684992044034266
12130,4386324166188241612
12330,840085197489168186
12356,91784190289128568
12451,6253030339764932119
12463,4116720743881459837
12470,8558475151840397703
12473,2907313716699844462
12495,3948936105865802619
12518,7956245656986449961
12520,2241176617133925908
12627,5691228855195017010
12641,2241176617133925908
12680,7256651340144904184
12703,2303365259512398684
12727,0413580391899416331
12739,8744897619448167360
12742,2736979716085988579
12748,0750845334721949296
12749,9263433725589070912
12770,1957458976293878100
12771,5286653810282194817
12779,7265361594035996306
12797,4462535658579373069
12798,0114365990396544051
12802,6416811485882520793
12804,987390821892515431
12815,987390821892515431
12820,3654857757910532216
12823,276483305236391136
12825,8744897619448167360
12831,0969777692857274703
12832,0115940065332308119
12836,3508419666243874603
12838,4064008221273566105
12845,384990845055862114
12854,384990845055862114
12859,072965257504694282
12864,4835082938415020542
12866,384990845055862114
12872,5264936572592547766
12879,384990845055862114
12880,2099864407370022116
12883,667466244691499033
12884,3412601168298155096
12889,2665204442613686910
12890,6468903094978002230
12895,5613784133853070022
12897,3508419666243874603
12902,7371041490532738587
12904,384990845055862114
12908,6416811485882520793
12909,1216639212736323098
12912,4692146566453742608
12915,9429712068285188439
12917,3747999856310382299
12922,4064008221273566105
12924,4127513140005445280
12928,3560820276518060023
12933,6253030339764932119
12934,2658678838785413275
12935,7371041490532738587
12937,7366648314975511623
12938,5613784133853070022
12940,230415850493745117
12942,5820498420449602355
12944,9492321535184723478
12946,5601331232035413778
12949,3315850109243126332
12950,6204463650092781278
13291,3694234028523165868
13376,3694234028523165868
13380,8889391457640720040
13381,1638979583737081570
13423,3877662166463811188
13462,818059420778807531
13562,7328092280392160838
13628,8769206328217001636
13655,4134498426819570935
13701,7970246388355187791
13952,3598720718130713222
13991,764274607292877218
13992,1492792022571405239
14070,4359929883683645809
14091,7328092280392160838
14152,6481826553223579425
14158,9738687776376381043
14165,6421960756925082099
14177,3374717573841647831
14224,7658192084720685827
14227,2613946236686066431
14274,4134498426819570935
14276,7635012716697544709
14305,9697633748020539508
14306,4788683874386053804
14307,8611515155255472281
14316,8951303541866316338
14323,4788683874386053804
14338,2346359290191771618
14352,8769206328217001636
14355,1253103077765832819
14359,664683919239436389
14364,6421960756925082099
14376,7545575276027340424
14384,489387095051650874
14390,8146644046556936641
14391,1977256117656372433
14392,2613946236686066431
14397,8611515155255472281
14398,764274607292877218
14403,3689455923152943810
14409,1638979583737081570
14412,3980601042365877663
14419,4134498426819570935
14422,6481826553223579425
14921,3831723766212483216
15013,8708692061686223002
15020,914215065327707355
15024,5828638042083405599
15031,3386971884403473366
15034,3386971884403473366
15035,4995924842281653133
15135,3386971884403473366
15174,5560297984999378584
15181,1271739936649587420
15226,7634897085866546110
15249,914215065327707355
15253,9404133201034662338
15267,2114561506253117840
15291,4664319107970739921
15292,2743010540143714020
15308,4664319107970739921
15332,4611888827983385850
15342,914215065327707355
15345,6946322182542883504
15376,4664319107970739921
15384,4033167138991049828
15406,3831723766212483216
15416,4664319107970739921
15420,9672097680372886188
15430,3798576854040953242
15439,1029323150011228171
15447,1271739936649587420
15449,9562948220302753056
15452,689752308200679975
15466,1091802616723319272
15472,4262513756531099314
15476,9228091811246318377
15479,8092136662808852323
15480,2840155464434051520
15483,9013296840842675812
15487,9393064695401243962
15490,4995924842281653133
15492,6954387213546558639
15494,1735733574864942932
15496,6594015384875997141
15498,3087800167641443127
15502,0175318834283875506
15503,3346100016851964940
15504,3746316960999614032
15505,1814166460229302850
15507,8287144117447582539
15508,8287144117447582539
15511,28714765282885780
15512,28714765282885780
15513,7365317501077088080
15514,1735733574864942932
15516,088808220383842202
15818,2801499422088453532
16002,3269834865385146569
16047,2936634930290678437
16119,3404435547562826616
16144,3269834865385146569
16231,0175318834283875506
16320,3269834865385146569
16434,2706500429954403422
16443,9541216071431560465
16468,8084104839232710920
16477,8084104839232710920
16498,4734664452187566278
16501,8084104839232710920
16506,914215065327707355
16511,5305744522650786238
16513,4611888827983385850
16514,3798576854040953242
16515,6014637285460170276
16558,4038361093830077975
16622,6822031209977352236
16624,1271739936649587420
16911,2913067759054132692
16977,8854720490471825875
17059,460252456180441002
17089,6939886973034311392
17090,6939886973034311392
17111,4499760838483019681
17114,875962969922409795
17140,3319796982392946008
17156,1130074263869409579
17168,0542979939655528437
17240,1599643548348828766
17252,3102343581929921848
17257,3443521067130076685
17265,250942612782046299
17266,1266825658329613417
17281,0348420048060754000
17290,3102343581929921848
17291,9989175626794898064
17300,099652446932071844
17330,1626167154986051036
17333,1491574731500371112
17344,099652446932071844
17346,9171860225687654488
17365,5176585981955078659
17371,8613294078987378632
17374,8681025856854625526
17377,3648111227535332603
17389,6923363827219009344
17390,0534135751322735189
17400,4843786684243145195
17457,1266825658329613417
17780,0542979939655528437
18490,6664482703011460602
18491,6664482703011460602
18630,6664482703011460602
18632,9542738387461162173
18660,7627779727264422572
18805,9672097680372886188
19058,9275727225540767914
19061,1266825658329613417
19102,738871783803073675
19112,0532647692587512935
19149,7561976781589967155
19194,716855303908154556
19213,0616809810699468697
19216,3454415788904146693
19246,9249130983722228273
19252,1203882277204266405
19255,616813475440297008
19261,6288309266424888482
19295,1045026996395835243
19296,6317042575298018221
19321,1557770928597330569
19369,0236160742740831906
19370,5891629539188709643
19374,6040537284763371876
19384,6040537284763371876
19407,1606687196385289862
19450,0267692164162304307
19531,96843987855909025
19560,123908736868363882
19565,4456013466970382409
19571,96843987855909025
19606,5891629539188709643
19652,6285049606450722008
19675,5265608620225309510
19688,5410962620762283927
19693,4392712461840431447
19727,1957458976293878100
19730,5082249112356633720
19732,210152444901624684
19733,1576424350910365258
19740,8657427332734176422
19741,0173931438708508045
19743,5923014411436562598
19752,6403816382362616234
19756,7248001542527563650
19764,1065674252175815694
19769,2806198238051869421
19773,3788017874460184694
19776,4921798700570421930
19778,5923014411436562598
19782,5488454547880118132
19783,2806198238051869421
19786,4907909077188298193
19787,5923014411436562598
19790,0878949404798596684
19791,8197879643797712877
19792,6040537284763371876
20093,123908736868363882
20218,1732473885673828068
20241,7644812053536082887
20242,5811703877204980931
20244,7561976781589967155
20264,5193583287956637143
20265,8211841635249549924
20340,2607210951287691934
20341,1190814633327628141
20342,4099631678878053818
20811,8083980380187559470
20971,4061946643787681323
20991,460252456180441002
21026,6146991330288873551
21064,9654518257837426461
21068,123908736868363882
21167,7445235885559107095
21173,2806198238051869421
21205,7445235885559107095
21220,9249130983722228273
21248,1474995164581195544
21306,7477638593794484792
21310,9758157940253496103
21376,8696221716564059206
21377,6040537284763371876
21380,5082249112356633720
21399,460252456180441002
21433,0821521681504645466
21450,96843987855909025
21502,5549135228417306285
21506,2227261099028577882
21526,9796355530039357144
21553,30578737055526470
21556,0040278903181884142
21587,7377856740387428584
21608,5126345943829214148
21615,8128514590042427926
21629,123908736868363882
21780,305620461137591979
21822,1732473885673828068
22226,2105122376016897629
22228,8867932982815581493
22236,6461442229294935373
22243,1025526475055107835
22246,057018265767781973
22276,0827786584135243781
22356,6256172095558869721
22398,1930328247760052001
22554,1250309821000380040
22657,4830184868046076720
22678,5533303761041103134
22720,1134910731586063998
22758,2368551524406489641
22772,9941926446046145468
22816,6374969976921419865
22824,6374969976921419865
22854,3321426483601293625
22876,3608475193341679870
22962,8182918671103013679
23015,428994201200499894
23068,9770143532481532256
23075,8596460758260544127
23077,334730787234841354
23088,8141749716169872712
23112,3651236178297413161
23130,7510366323696167693
23170,572741150050251305
23171,4279722686753943026
23182,2368551524406489641
23200,6256172095558869721
23201,7861360542752225034
23229,2845423477332965912
23236,051257374560700342
23245,4473177961901728664
23257,972804312875582831
23330,9620923631569343304
23331,560805040196785546
23334,8885051388942907862
23343,196856185999787180
23377,051257374560700342
23379,3438386296748685726
23382,1076513025655678778
23388,7357863734794261504
23390,4213021997659947745
23441,6002698185791753794
23447,4754092935415818645
23459,9624104127022444576
23462,0375962687766031488
23477,8518740059623315737
23486,6557047754873330077
23504,3244918821752957507
23508,9770143532481532256
23516,3182046558551540109
23517,2160888416206500983
23518,8049773876871004000
23520,3487053922511237877
23539,8182918671103013679
23551,1957458976293878100
23553,7994759815756161325
23555,4303041016027387041
23576,3186875369084984764
23577,1494014144412248651
23587,0818822947383662706
23588,1750514406451146951
23592,6557047754873330077
23597,4229694241096268399
23603,8529782523786367764
23609,1930328247760052001
23634,4213021997659947745
23636,7999024439305263613
23641,3321426483601293625
23647,134088266984701296
23672,428994201200499894
23673,7545791097611675575
23677,6452285658468801695
23689,1076513025655678778
23699,1076513025655678778
23700,1076513025655678778
23710,6557047754873330077
23725,0521283007599569568
23726,972804312875582831
23728,5954999562906219668
23745,770431600902969839
23766,7195505318139600129
23812,1292918695745531394
23830,3844754151975169434
23841,9770143532481532256
23849,6860857645256589576
23888,328697016629947962
23909,1144912080450618887
23920,8232947695089161227
23934,428994201200499894
23937,0375962687766031488
23940,6180179196714828509
23945,2897955323618920744
23947,6414469815060591671
23953,4447376418318165565
23957,3484260723427894385
23958,770431600902969839
23961,0375962687766031488
23964,4345770444854846870
23976,4617679704597084257
23980,8653846523706419375
23981,0701601838005591363
23985,8843025310060521600
23993,8653846523706419375
23999,8843025310060521600
24000,3484260723427894385
24003,4135072833918022797
24007,8518736572243003083
24011,1957458976293878100
24014,5933104273088174120
24016,2393197369360097718
24021,6101482146991214860
24022,04868452367846670
24023,502027330594674519
24024,2632736218325663963
24033,7291346718031890073
24036,9103254527726253075
24037,7514907909032668078
24039,1562776623325712285
24041,1750514406451146951
24042,5513331212846933396
24046,6256172095558869721
24056,8843025310060521600
24057,517804428885255967
24058,2368551524406489641
24059,9980323391675823795
24061,5541410550636269362
24062,340785498701794891
24066,3685287394686697592
24071,6721635105403068573
24072,2393197369360097718
24074,9366501767240596824
24081,8488955366649910156
24082,5764332296932136654
24083,2371112886977263623
24084,3126493267998651969
24086,942194966104729969
24087,5116095560753599175
24089,9849495333412600966
24090,8520115029387302083
24091,572741150050251305
24092,7239459406664799488
24093,2325745722959450968
24094,020153652546549774
24098,7994759815756161325
24099,5513331212846933396
24104,4303041016027387041
24105,6256172095558869721
24109,9103254527726253075
24110,4324484121871564106
24111,720843898955413491
24112,3908289773281629421
24115,6002698185791753794
24116,9494932638513134134
24117,5933104273088174120
24122,2828987368496366028
24124,7253029414128792018
24125,4055717475838572918
24128,9321967957655029034
24129,4697674744990809143
24130,543454429875721280
24131,517804428885255967
24132,3290482216407456011
24133,0123916055895596958
24136,4830184868046076720
24988,8015709468280846772
25004,1892504515910818669
25016,1957458976293878100
25028,8977039158734679466
25038,5610631581931690167
25061,9225056479434506088
25071,79204932396995037
25100,8907488943105277340
25122,126587065113364520
25134,597489337358394308
25137,79204932396995037
25142,1806006534240481243
25148,9360023356351962017
25157,4140559214164857738
25190,3662177742807173577
25192,2305295482096154659
25266,4835082938415020542
25271,4388449500360008950
25288,5322201987769163031
25307,3747190338602183092
25316,6208898110027575945
25318,6215579195601546611
25382,7401384748988164586
25399,1025574386832469970
25471,881166026873081385
25513,1387130239596231760
25529,627911872499384695
25556,1682749722677874840
25561,5033533016368550283
25565,2180515369167502520
25621,8744897619448167360
25631,9748197746765254389
25635,4569545618749569491
25661,0968815662109493799
25671,7445235885559107095
25717,3662177742807173577
25718,2633688470819438128
25721,3197533100947860058
25722,5066382323992610838
25738,3888042706246168759
25771,5369550870093872521
25787,4671049020900082348
25789,5441957633456467994
25794,387849079599046538
25805,7910024669087314685
25818,4697640642260158273
25837,7048142789651941273
25842,5610631581931690167
25856,9374906684711010516
25862,6208898110027575945
25863,5532417941225696082
25869,9839986196824974326
25870,0394685600472849886
25872,4296109044601139440
25875,0057826677844639343
25886,7048142789651941273
25891,5322201987769163031
25892,214415686397071336
25899,850560433361022079
25900,7770933674059715179
25906,5441957633456467994
25913,9335042568264282780
25916,5429642908355908578
25917,4943672858297748788
25920,4921988083628435819
25922,0057826677844639343
25926,5791424839538217435
25929,7656154866854274850
25930,847691446006208389
25931,0933609677016463494
25932,0365800323147392278
25933,6208898110027575945
25940,3968957980752374922
25949,8744897619448167360
25953,4671049020900082348
25954,4182504636922812318
25957,6207808178177919930
25958,2180515369167502520
25959,3747190338602183092
25963,5484192431501913475
25967,9426279967175711043
25970,576962765196044517
25975,963205524675368812
25976,1682749722677874840
25977,1420571529363353703
25979,5858408190498927717
25987,910504852442385120
25992,043584487743669327
25994,4388070466320474204
26002,2287406421504796570
26004,9884876722285756468
26006,6847022427590388886
26007,157019484210987302
26009,9335042568264282780
26010,4044743325936001564
26016,2076013084401203762
26017,8199640753422534996
26019,1121753578357585209
26021,884821390104728104
26022,2718811501718036973
26023,5484192431501913475
26024,4647847058075406841
26027,126587065113364520
26028,4671049020900082348
26031,1892504515910818669
26033,8180992226439641389
26034,2287406421504796570
26036,9884876722285756468
26037,6296763059019207281
26038,5429642908355908578
26041,7113011772090059658
26124,0361534245405505016
26371,3694234028523165868
26404,1111470101899387454
26462,847691446006208389
26466,387849079599046538
26467,4290831302541966980
26471,980432803323288584
26472,3694234028523165868
26507,7113011772090059658
26508,877618717582266931
26513,9748197746765254389
26541,387849079599046538
26563,4116720743881459837
26602,7116240832915419008
26616,4296109044601139440
26681,6847022427590388886
26705,3959206428704010201
26710,6171698148494823293
26712,8207927310589023961
26719,2287406421504796570
26732,8329981880354676608
26738,5484192431501913475
26756,7665584448967359272
26763,364476402815734772
26765,0259650808338553210
26767,7594910457176925161
26769,7984761365552483293
26772,1470956649294061383
26779,9067286853388783670
26786,3959206428704010201
26792,7438664577289536960
26793,3959206428704010201
26796,2767837775025125681
26797,6296763059019207281
26798,2767837775025125681
26802,7445235885559107095
26816,2807673742303315908
27447,3608475193341679870
27538,7634897085866546110
27555,173863901552294318
27572,3608475193341679870
27579,1476938238176225678
27590,4456079065742860006
27593,0157339933798750931
27601,5037208788065339806
27606,5976063913493194585
27611,3113291630696450894
27625,553904149065456549
27632,6258496391273943408
27679,3877662166463811188
27962,5599295096941402799
27965,6306585286926302399
27995,698203322681818933
28007,2198879349250618795
28032,995837089950996818
28039,9501935735689807050
28051,1232482218170292968
28087,8696957377453802990
28154,8551112991718773193
28157,0348759248625736228
28160,0328080880890336475
28163,2020115174591875878
28177,977244245594974922
28244,2706500429954403422
28254,5179586107192059934
28282,1600149537033335850
28283,3758361664336535169
28286,4419213333970429526
28298,5541311886379272019
28376,8100631432407926233
28421,3743323902703489418
28436,5688849744235446525
28437,977244245594974922
28440,9056182171688831716
28450,4163967138563839128
28486,5976063913493194585
28489,1379398622703975756
28493,4605732283887224691
28515,1232482218170292968
28538,2654985870202060107
28544,7874937204637644327
28550,4846439934286422830
28571,7874937204637644327
28591,3593099441368037638
28595,4697761145388027132
28609,7323947562520019941
28621,4163967138563839128
28635,1021564728056895088
28655,9620923631569343304
28661,5930716560276392518
28664,0776257183737046172
28673,5179586107192059934
28693,0460590127025597143
28700,4359929883683645809
28705,1021564728056895088
28714,9000097709332736093
28724,1379398622703975756
28729,0216379390200329933
28735,2592638729105052123
28736,5950059119124275683
28737,372706149688864468
28749,7657672545443379106
28765,5082310728519609149
28766,6273454334466338652
28767,2592638729105052123
28768,2198879349250618795
28769,813435824692883942
28771,0840608732692239910
28773,553904149065456549
28775,0840608732692239910
28779,2936634930290678437
28780,7647399051164881931
28781,2513134404212328094
28783,2513134404212328094
28787,2546464604912220860
28789,0608915197735218105
28793,2546464604912220860
28796,4525326450497146494
28802,0290663072707523580
28806,2020115174591875878
28809,7696973731640073168
28813,0290663072707523580
29130,8395347447837292340
29134,0738742613780622904
29172,4728647319224183008
29315,5840995933963635056
29350,5077204318200587283
29364,3674950597386809600
29408,1474995164581195544
29416,276868775264490767
29428,6040537284763371876
29436,8490287138289361598
29453,2542545800747473370
29460,0950533423538162266
29463,2305532345161342267
29465,6685093545421150818
29466,867296419046601844
29468,3140208765844978625
29607,3351257985660372667
29659,3547195284957567797
29786,2469402451370999796
29845,670812936767824164
29888,1332548425018622398
29907,1495813996511971532
29917,1495813996511971532
29922,3406631679891149684
29967,670812936767824164
29969,1495813996511971532
29981,3517667571922875880
30035,5488454547880118132
30202,5488454547880118132
31690,7148144150778064807
31701,8322523238552417357
31703,9096520761663761535
31711,4191489896925210475
31727,8751305504518329482
31783,097021672781707916
31816,7813149961404844386
31864,8667129106411175264
31865,3600578174003704209
31868,1915538933685278364
31913,8989237843879391411
31932,097021672781707916
31967,9069857677561627108
31985,9392777155254383554
32042,1957458976293878100
32065,3840560758083039332
32098,5542844395633027147
32115,5128888224452873031
32118,1957458976293878100
32151,8349616493393634157
32153,7391294210996781396
32172,4458329221243726234
32173,079827535407240779
32211,9523142287027067833
32244,6029872331740528503
32248,9392777155254383554
32286,4773573244753299893
32362,7765852872572562365
32382,3276827132145527043
32386,6010250598436085923
32396,6030957980134486247
32404,7247995041552365194
32424,1413300845517352724
32427,0829523931932991940
32448,2449425615576273633
32459,9069857677561627108
32460,4329830409734500602
32465,3022392995706412545
32473,0829523931932991940
32477,0643723713237461327
32480,9523142287027067833
32492,3409777638949712171
32496,1142710637622471759
32498,8772028441330038912
32502,1489415395577768246
32508,626672651895030919
32509,4196418886710432062
32518,7391294210996781396
32519,3440800253483644462
32524,7813149961404844386
32525,7849560023703448121
32528,9392777155254383554
32529,3274741740426447449
32552,1862421020619343868
32555,3442295857384899473
32567,0123061672608906745
32571,6691771095027731329
32573,2269933673702362109
32575,9056241680102285255
32578,5146868229604959703
32579,4673385160566403214
32581,626672651895030919
32589,3732860122805248629
32599,6846751553116402578
32601,5590743844926892757
32602,577572983337426313
32606,9069857677561627108
32610,3976777755892990824
32613,0829523931932991940
32614,2022590988318962074
32618,8751305504518329482
32622,7149538216925151697
32624,9069857677561627108
32632,097021672781707916
32633,1563165194353120614
32642,5590743844926892757
32643,0388208942401904035
32644,5791622267997002
32645,2449425615576273633
32647,9056241680102285255
32650,2424840844499220729
32651,4939724029492758194
32652,5188970266238725427
32653,5268978296636589518
32655,577572983337426313
32658,079827535407240779
32660,5253255590732315114
32661,7619394198510596551
32662,1199286603466925741
32665,6760732402251466726
32667,9523142287027067833
32668,1216652918682423609
32669,1191483048689991981
32671,8359659445596139520
32673,8322523238552417357
32906,9069857677561627108
33095,8008641986881155629
34379,9069857677561627108
34433,4403455987499606429
34501,969805579159280599
34514,6010250598436085923
35586,6579892662403001804
35604,8196143996234418692
35618,1957458976293878100
35687,5241647858965846935
35699,8340067970218842770
35705,4085972867127024343
35803,3494892884724881756
35847,9253755615213751082
35895,3608475193341679870
35896,6326829918051380975
35897,8732851930858933154
35909,4435702753292959389
35916,4298610228737693968
35929,2003561262273243977
35981,1537806691973735253
36034,4578640586284138624
36036,4578640586284138624
36061,6707245033176905933
36142,9127648314670892401
